NSFTV_ID,timepoint,wu
NSFTV_329,6,0.57
NSFTV_33,6,0.65
NSFTV_330,6,0.63
NSFTV_331,6,0.66
NSFTV_332,6,0.62
NSFTV_333,6,0.67
NSFTV_334,6,0.69
NSFTV_336,6,0.67
NSFTV_337,6,0.66
NSFTV_338,6,0.65
NSFTV_339,6,0.64
NSFTV_340,6,0.72
NSFTV_341,6,0.64
NSFTV_342,6,0.63
NSFTV_343,6,0.64
NSFTV_345,6,0.65
NSFTV_346,6,0.68
NSFTV_347,6,0.75
NSFTV_348,6,0.69
NSFTV_349,6,0.7
NSFTV_352,6,0.68
NSFTV_353,6,0.74
NSFTV_355,6,0.62
NSFTV_356,6,0.66
NSFTV_357,6,0.69
NSFTV_358,6,0.66
NSFTV_359,6,0.64
NSFTV_36,6,0.65
NSFTV_360,6,0.68
NSFTV_363,6,0.64
NSFTV_364,6,0.65
NSFTV_365,6,0.65
NSFTV_366,6,0.64
NSFTV_368,6,0.66
NSFTV_369,6,0.67
NSFTV_37,6,0.63
NSFTV_370,6,0.6
NSFTV_371,6,0.67
NSFTV_372,6,0.68
NSFTV_373,6,0.66
NSFTV_375,6,0.67
NSFTV_376,6,0.69
NSFTV_377,6,0.57
NSFTV_378,6,0.69
NSFTV_379,6,0.68
NSFTV_380,6,0.67
NSFTV_381,6,0.67
NSFTV_384,6,0.69
NSFTV_385,6,0.66
NSFTV_386,6,0.59
NSFTV_387,6,0.7
NSFTV_388,6,0.63
NSFTV_389,6,0.66
NSFTV_39,6,0.66
NSFTV_390,6,0.61
NSFTV_391,6,0.78
NSFTV_392,6,0.65
NSFTV_394,6,0.63
NSFTV_395,6,0.63
NSFTV_396,6,0.63
NSFTV_397,6,0.62
NSFTV_4,6,0.65
NSFTV_40,6,0.73
NSFTV_41,6,0.65
NSFTV_43,6,0.64
NSFTV_44,6,0.67
NSFTV_45,6,0.66
NSFTV_46,6,0.69
NSFTV_49,6,0.66
NSFTV_5,6,0.69
NSFTV_50,6,0.65
NSFTV_51,6,0.67
NSFTV_52,6,0.62
NSFTV_53,6,0.59
NSFTV_54,6,0.61
NSFTV_55,6,0.64
NSFTV_56,6,0.63
NSFTV_57,6,0.66
NSFTV_58,6,0.59
NSFTV_59,6,0.7
NSFTV_6,6,0.63
NSFTV_60,6,0.56
NSFTV_61,6,0.66
NSFTV_616,6,0.67
NSFTV_618,6,0.7
NSFTV_619,6,0.6
NSFTV_62,6,0.68
NSFTV_620,6,0.6
NSFTV_621,6,0.72
NSFTV_622,6,0.56
NSFTV_623,6,0.68
NSFTV_624,6,0.66
NSFTV_625,6,0.6
NSFTV_626,6,0.69
NSFTV_627,6,0.64
NSFTV_629,6,0.58
NSFTV_63,6,0.64
NSFTV_633,6,0.58
NSFTV_634,6,0.64
NSFTV_64,6,0.59
NSFTV_641,6,0.61
NSFTV_642,6,0.67
NSFTV_643,6,0.59
NSFTV_647,6,0.57
NSFTV_65,6,0.64
NSFTV_651,6,0.69
NSFTV_66,6,0.63
NSFTV_67,6,0.61
NSFTV_68,6,0.66
NSFTV_7,6,0.57
NSFTV_70,6,0.69
NSFTV_71,6,0.66
NSFTV_72,6,0.66
NSFTV_73,6,0.64
NSFTV_74,6,0.65
NSFTV_75,6,0.61
NSFTV_76,6,0.7
NSFTV_77,6,0.7
NSFTV_78,6,0.68
NSFTV_79,6,0.64
NSFTV_8,6,0.7
NSFTV_80,6,0.63
NSFTV_81,6,0.62
NSFTV_83,6,0.68
NSFTV_84,6,0.62
NSFTV_85,6,0.63
NSFTV_86,6,0.65
NSFTV_87,6,0.71
NSFTV_88,6,0.58
NSFTV_89,6,0.62
NSFTV_9,6,0.65
NSFTV_90,6,0.65
NSFTV_92,6,0.6
NSFTV_93,6,0.66
NSFTV_94,6,0.59
NSFTV_96,6,0.71
NSFTV_97,6,0.67
NSFTV_98,6,0.63
NSFTV_99,6,0.61
NSFTV_10,7,0.61
NSFTV_101,7,0.67
NSFTV_102,7,0.66
NSFTV_103,7,0.59
NSFTV_104,7,0.6
NSFTV_105,7,0.67
NSFTV_106,7,0.62
NSFTV_107,7,0.63
NSFTV_108,7,0.67
NSFTV_109,7,0.61
NSFTV_11,7,0.64
NSFTV_112,7,0.6
NSFTV_113,7,0.56
NSFTV_114,7,0.65
NSFTV_116,7,0.63
NSFTV_117,7,0.69
NSFTV_118,7,0.63
NSFTV_120,7,0.63
NSFTV_121,7,0.63
NSFTV_122,7,0.52
NSFTV_123,7,0.61
NSFTV_124,7,0.61
NSFTV_125,7,0.61
NSFTV_128,7,0.66
NSFTV_129,7,0.67
NSFTV_13,7,0.64
NSFTV_130,7,0.63
NSFTV_131,7,0.65
NSFTV_132,7,0.65
NSFTV_133,7,0.68
NSFTV_134,7,0.61
NSFTV_135,7,0.66
NSFTV_139,7,0.62
NSFTV_14,7,0.78
NSFTV_140,7,0.66
NSFTV_141,7,0.74
NSFTV_142,7,0.62
NSFTV_143,7,0.67
NSFTV_144,7,0.62
NSFTV_145,7,0.6
NSFTV_146,7,0.64
NSFTV_147,7,0.6
NSFTV_148,7,0.63
NSFTV_149,7,0.63
NSFTV_15,7,0.57
NSFTV_150,7,0.67
NSFTV_151,7,0.67
NSFTV_152,7,0.62
NSFTV_153,7,0.62
NSFTV_154,7,0.68
NSFTV_155,7,0.55
NSFTV_156,7,0.6
NSFTV_157,7,0.62
NSFTV_158,7,0.59
NSFTV_159,7,0.58
NSFTV_16,7,0.55
NSFTV_160,7,0.67
NSFTV_161,7,0.65
NSFTV_162,7,0.66
NSFTV_163,7,0.64
NSFTV_164,7,0.58
NSFTV_165,7,0.69
NSFTV_166,7,0.63
NSFTV_167,7,0.68
NSFTV_168,7,0.62
NSFTV_169,7,0.62
NSFTV_17,7,0.7
NSFTV_171,7,0.65
NSFTV_172,7,0.68
NSFTV_173,7,0.67
NSFTV_174,7,0.61
NSFTV_176,7,0.61
NSFTV_177,7,0.68
NSFTV_179,7,0.57
NSFTV_18,7,0.6
NSFTV_180,7,0.64
NSFTV_182,7,0.65
NSFTV_183,7,0.65
NSFTV_184,7,0.59
NSFTV_185,7,0.63
NSFTV_186,7,0.66
NSFTV_187,7,0.62
NSFTV_188,7,0.64
NSFTV_189,7,0.72
NSFTV_19,7,0.65
NSFTV_190,7,0.67
NSFTV_191,7,0.64
NSFTV_192,7,0.64
NSFTV_193,7,0.63
NSFTV_195,7,0.67
NSFTV_198,7,0.6
NSFTV_199,7,0.67
NSFTV_200,7,0.65
NSFTV_202,7,0.67
NSFTV_203,7,0.68
NSFTV_205,7,0.66
NSFTV_206,7,0.65
NSFTV_207,7,0.6
NSFTV_208,7,0.67
NSFTV_209,7,0.65
NSFTV_21,7,0.65
NSFTV_211,7,0.73
NSFTV_213,7,0.62
NSFTV_214,7,0.62
NSFTV_215,7,0.58
NSFTV_216,7,0.52
NSFTV_217,7,0.65
NSFTV_218,7,0.63
NSFTV_219,7,0.72
NSFTV_220,7,0.59
NSFTV_221,7,0.61
NSFTV_222,7,0.67
NSFTV_223,7,0.64
NSFTV_224,7,0.6
NSFTV_225,7,0.58
NSFTV_226,7,0.62
NSFTV_227,7,0.67
NSFTV_228,7,0.64
NSFTV_229,7,0.6
NSFTV_23,7,0.67
NSFTV_231,7,0.65
NSFTV_233,7,0.61
NSFTV_234,7,0.61
NSFTV_235,7,0.57
NSFTV_236,7,0.64
NSFTV_237,7,0.65
NSFTV_239,7,0.67
NSFTV_24,7,0.67
NSFTV_240,7,0.69
NSFTV_241,7,0.67
NSFTV_242,7,0.64
NSFTV_243,7,0.63
NSFTV_244,7,0.56
NSFTV_245,7,0.59
NSFTV_246,7,0.59
NSFTV_247,7,0.62
NSFTV_248,7,0.66
NSFTV_25,7,0.65
NSFTV_250,7,0.68
NSFTV_251,7,0.61
NSFTV_252,7,0.61
NSFTV_253,7,0.63
NSFTV_254,7,0.71
NSFTV_255,7,0.69
NSFTV_256,7,0.6
NSFTV_257,7,0.65
NSFTV_259,7,0.67
NSFTV_26,7,0.63
NSFTV_260,7,0.58
NSFTV_261,7,0.69
NSFTV_262,7,0.56
NSFTV_263,7,0.65
NSFTV_264,7,0.63
NSFTV_265,7,0.56
NSFTV_266,7,0.65
NSFTV_267,7,0.6
NSFTV_268,7,0.66
NSFTV_269,7,0.7
NSFTV_27,7,0.67
NSFTV_270,7,0.65
NSFTV_271,7,0.68
NSFTV_272,7,0.62
NSFTV_273,7,0.59
NSFTV_274,7,0.57
NSFTV_275,7,0.61
NSFTV_277,7,0.6
NSFTV_278,7,0.63
NSFTV_279,7,0.75
NSFTV_280,7,0.72
NSFTV_281,7,0.66
NSFTV_282,7,0.61
NSFTV_283,7,0.58
NSFTV_284,7,0.61
NSFTV_285,7,0.61
NSFTV_286,7,0.62
NSFTV_287,7,0.62
NSFTV_288,7,0.56
NSFTV_289,7,0.61
NSFTV_29,7,0.65
NSFTV_290,7,0.63
NSFTV_291,7,0.66
NSFTV_292,7,0.52
NSFTV_293,7,0.6
NSFTV_295,7,0.67
NSFTV_296,7,0.76
NSFTV_297,7,0.64
NSFTV_298,7,0.65
NSFTV_299,7,0.68
NSFTV_3,7,0.61
NSFTV_30,7,0.62
NSFTV_300,7,0.48
NSFTV_301,7,0.56
NSFTV_302,7,0.68
NSFTV_303,7,0.61
NSFTV_304,7,0.68
NSFTV_305,7,0.63
NSFTV_306,7,0.59
NSFTV_307,7,0.59
NSFTV_31,7,0.64
NSFTV_310,7,0.64
NSFTV_311,7,0.62
NSFTV_312,7,0.65
NSFTV_313,7,0.63
NSFTV_314,7,0.63
NSFTV_315,7,0.63
NSFTV_316,7,0.59
NSFTV_317,7,0.62
NSFTV_318,7,0.63
NSFTV_32,7,0.61
NSFTV_320,7,0.57
NSFTV_322,7,0.62
NSFTV_323,7,0.65
NSFTV_324,7,0.58
NSFTV_325,7,0.67
NSFTV_326,7,0.62
NSFTV_327,7,0.69
NSFTV_328,7,0.66
NSFTV_329,7,0.55
NSFTV_33,7,0.69
NSFTV_330,7,0.62
NSFTV_331,7,0.63
NSFTV_332,7,0.57
NSFTV_333,7,0.64
NSFTV_334,7,0.63
NSFTV_336,7,0.67
NSFTV_337,7,0.64
NSFTV_338,7,0.61
NSFTV_339,7,0.63
NSFTV_340,7,0.72
NSFTV_341,7,0.66
NSFTV_342,7,0.64
NSFTV_343,7,0.68
NSFTV_345,7,0.61
NSFTV_346,7,0.65
NSFTV_347,7,0.71
NSFTV_348,7,0.69
NSFTV_349,7,0.72
NSFTV_352,7,0.65
NSFTV_353,7,0.72
NSFTV_355,7,0.61
NSFTV_356,7,0.63
NSFTV_357,7,0.66
NSFTV_358,7,0.63
NSFTV_359,7,0.63
NSFTV_36,7,0.62
NSFTV_360,7,0.64
NSFTV_363,7,0.63
NSFTV_364,7,0.66
NSFTV_365,7,0.62
NSFTV_366,7,0.65
NSFTV_368,7,0.62
NSFTV_369,7,0.64
NSFTV_37,7,0.55
NSFTV_370,7,0.55
NSFTV_371,7,0.64
NSFTV_372,7,0.64
NSFTV_373,7,0.65
NSFTV_375,7,0.66
NSFTV_376,7,0.68
NSFTV_377,7,0.54
NSFTV_378,7,0.67
NSFTV_379,7,0.66
NSFTV_380,7,0.62
NSFTV_381,7,0.63
NSFTV_384,7,0.66
NSFTV_385,7,0.65
NSFTV_386,7,0.58
NSFTV_387,7,0.7
NSFTV_388,7,0.61
NSFTV_389,7,0.63
NSFTV_39,7,0.6
NSFTV_390,7,0.57
NSFTV_391,7,0.72
NSFTV_392,7,0.62
NSFTV_394,7,0.61
NSFTV_395,7,0.63
NSFTV_396,7,0.61
NSFTV_397,7,0.56
NSFTV_4,7,0.65
NSFTV_40,7,0.71
NSFTV_41,7,0.64
NSFTV_43,7,0.63
NSFTV_44,7,0.64
NSFTV_45,7,0.64
NSFTV_46,7,0.62
NSFTV_49,7,0.64
NSFTV_5,7,0.67
NSFTV_50,7,0.68
NSFTV_51,7,0.65
NSFTV_52,7,0.6
NSFTV_53,7,0.56
NSFTV_54,7,0.59
NSFTV_55,7,0.63
NSFTV_56,7,0.65
NSFTV_57,7,0.62
NSFTV_58,7,0.54
NSFTV_59,7,0.69
NSFTV_6,7,0.58
NSFTV_60,7,0.57
NSFTV_61,7,0.65
NSFTV_616,7,0.64
NSFTV_618,7,0.68
NSFTV_619,7,0.58
NSFTV_62,7,0.68
NSFTV_620,7,0.57
NSFTV_621,7,0.69
NSFTV_622,7,0.54
NSFTV_623,7,0.65
NSFTV_624,7,0.63
NSFTV_625,7,0.6
NSFTV_626,7,0.64
NSFTV_627,7,0.62
NSFTV_629,7,0.56
NSFTV_63,7,0.63
NSFTV_633,7,0.55
NSFTV_634,7,0.62
NSFTV_64,7,0.58
NSFTV_641,7,0.57
NSFTV_642,7,0.66
NSFTV_643,7,0.57
NSFTV_647,7,0.55
NSFTV_65,7,0.63
NSFTV_651,7,0.66
NSFTV_66,7,0.59
NSFTV_67,7,0.59
NSFTV_68,7,0.63
NSFTV_7,7,0.55
NSFTV_70,7,0.65
NSFTV_71,7,0.63
NSFTV_72,7,0.64
NSFTV_73,7,0.61
NSFTV_74,7,0.62
NSFTV_75,7,0.59
NSFTV_76,7,0.67
NSFTV_77,7,0.67
NSFTV_78,7,0.64
NSFTV_79,7,0.63
NSFTV_8,7,0.69
NSFTV_80,7,0.63
NSFTV_81,7,0.63
NSFTV_83,7,0.66
NSFTV_84,7,0.61
NSFTV_85,7,0.6
NSFTV_86,7,0.64
NSFTV_87,7,0.72
NSFTV_88,7,0.57
NSFTV_89,7,0.62
NSFTV_9,7,0.61
NSFTV_90,7,0.64
NSFTV_92,7,0.58
NSFTV_93,7,0.61
NSFTV_94,7,0.59
NSFTV_96,7,0.72
NSFTV_97,7,0.68
NSFTV_98,7,0.61
NSFTV_99,7,0.54
NSFTV_10,8,0.6
NSFTV_101,8,0.66
NSFTV_102,8,0.65
NSFTV_103,8,0.54
NSFTV_104,8,0.59
NSFTV_105,8,0.63
NSFTV_106,8,0.59
NSFTV_107,8,0.56
NSFTV_108,8,0.71
NSFTV_109,8,0.64
NSFTV_11,8,0.62
NSFTV_112,8,0.59
NSFTV_113,8,0.55
NSFTV_114,8,0.65
NSFTV_116,8,0.61
NSFTV_117,8,0.69
NSFTV_118,8,0.6
NSFTV_120,8,0.61
NSFTV_121,8,0.65
NSFTV_122,8,0.48
NSFTV_123,8,0.57
NSFTV_124,8,0.6
NSFTV_125,8,0.55
NSFTV_128,8,0.64
NSFTV_129,8,0.64
NSFTV_13,8,0.61
NSFTV_130,8,0.6
NSFTV_131,8,0.62
NSFTV_132,8,0.61
NSFTV_133,8,0.61
NSFTV_134,8,0.57
NSFTV_135,8,0.64
NSFTV_139,8,0.57
NSFTV_14,8,0.73
NSFTV_140,8,0.67
NSFTV_141,8,0.73
NSFTV_142,8,0.59
NSFTV_143,8,0.66
NSFTV_144,8,0.62
NSFTV_145,8,0.58
NSFTV_146,8,0.62
NSFTV_147,8,0.59
NSFTV_148,8,0.6
NSFTV_149,8,0.61
NSFTV_15,8,0.59
NSFTV_150,8,0.64
NSFTV_151,8,0.71
NSFTV_152,8,0.6
NSFTV_153,8,0.6
NSFTV_154,8,0.65
NSFTV_155,8,0.49
NSFTV_156,8,0.58
NSFTV_157,8,0.61
NSFTV_158,8,0.55
NSFTV_159,8,0.56
NSFTV_16,8,0.52
NSFTV_160,8,0.65
NSFTV_161,8,0.64
NSFTV_162,8,0.68
NSFTV_163,8,0.59
NSFTV_164,8,0.57
NSFTV_165,8,0.66
NSFTV_166,8,0.59
NSFTV_167,8,0.66
NSFTV_168,8,0.6
NSFTV_169,8,0.57
NSFTV_17,8,0.65
NSFTV_171,8,0.6
NSFTV_172,8,0.68
NSFTV_173,8,0.61
NSFTV_174,8,0.57
NSFTV_176,8,0.6
NSFTV_177,8,0.66
NSFTV_179,8,0.52
NSFTV_18,8,0.58
NSFTV_180,8,0.61
NSFTV_182,8,0.65
NSFTV_183,8,0.61
NSFTV_184,8,0.59
NSFTV_185,8,0.56
NSFTV_186,8,0.64
NSFTV_187,8,0.62
NSFTV_188,8,0.62
NSFTV_189,8,0.7
NSFTV_19,8,0.64
NSFTV_190,8,0.63
NSFTV_191,8,0.61
NSFTV_192,8,0.64
NSFTV_193,8,0.61
NSFTV_195,8,0.62
NSFTV_198,8,0.57
NSFTV_199,8,0.63
NSFTV_200,8,0.62
NSFTV_202,8,0.64
NSFTV_203,8,0.69
NSFTV_205,8,0.6
NSFTV_206,8,0.59
NSFTV_207,8,0.54
NSFTV_208,8,0.61
NSFTV_209,8,0.6
NSFTV_21,8,0.59
NSFTV_211,8,0.69
NSFTV_213,8,0.6
NSFTV_214,8,0.62
NSFTV_215,8,0.54
NSFTV_216,8,0.51
NSFTV_217,8,0.62
NSFTV_218,8,0.6
NSFTV_219,8,0.7
NSFTV_220,8,0.58
NSFTV_221,8,0.57
NSFTV_222,8,0.66
NSFTV_223,8,0.61
NSFTV_224,8,0.6
NSFTV_225,8,0.57
NSFTV_226,8,0.61
NSFTV_227,8,0.63
NSFTV_228,8,0.62
NSFTV_229,8,0.55
NSFTV_23,8,0.6
NSFTV_231,8,0.59
NSFTV_233,8,0.58
NSFTV_234,8,0.56
NSFTV_235,8,0.53
NSFTV_236,8,0.65
NSFTV_237,8,0.62
NSFTV_239,8,0.65
NSFTV_24,8,0.61
NSFTV_240,8,0.66
NSFTV_241,8,0.61
NSFTV_242,8,0.6
NSFTV_243,8,0.62
NSFTV_244,8,0.52
NSFTV_245,8,0.61
NSFTV_246,8,0.55
NSFTV_247,8,0.61
NSFTV_248,8,0.7
NSFTV_25,8,0.61
NSFTV_250,8,0.65
NSFTV_251,8,0.59
NSFTV_252,8,0.6
NSFTV_253,8,0.58
NSFTV_254,8,0.69
NSFTV_255,8,0.67
NSFTV_256,8,0.57
NSFTV_257,8,0.69
NSFTV_259,8,0.6
NSFTV_26,8,0.6
NSFTV_260,8,0.56
NSFTV_261,8,0.67
NSFTV_262,8,0.54
NSFTV_263,8,0.63
NSFTV_264,8,0.6
NSFTV_265,8,0.55
NSFTV_266,8,0.64
NSFTV_267,8,0.59
NSFTV_268,8,0.65
NSFTV_269,8,0.69
NSFTV_27,8,0.65
NSFTV_270,8,0.62
NSFTV_271,8,0.72
NSFTV_272,8,0.62
NSFTV_273,8,0.57
NSFTV_274,8,0.54
NSFTV_275,8,0.6
NSFTV_277,8,0.6
NSFTV_278,8,0.59
NSFTV_279,8,0.69
NSFTV_280,8,0.71
NSFTV_281,8,0.64
NSFTV_282,8,0.58
NSFTV_283,8,0.54
NSFTV_284,8,0.58
NSFTV_285,8,0.59
NSFTV_286,8,0.6
NSFTV_287,8,0.6
NSFTV_288,8,0.5
NSFTV_289,8,0.59
NSFTV_29,8,0.62
NSFTV_290,8,0.64
NSFTV_291,8,0.65
NSFTV_292,8,0.53
NSFTV_293,8,0.56
NSFTV_295,8,0.64
NSFTV_296,8,0.73
NSFTV_297,8,0.63
NSFTV_298,8,0.63
NSFTV_299,8,0.65
NSFTV_3,8,0.56
NSFTV_30,8,0.61
NSFTV_300,8,0.47
NSFTV_301,8,0.52
NSFTV_302,8,0.66
NSFTV_303,8,0.58
NSFTV_304,8,0.67
NSFTV_305,8,0.61
NSFTV_306,8,0.59
NSFTV_307,8,0.55
NSFTV_31,8,0.61
NSFTV_310,8,0.64
NSFTV_311,8,0.61
NSFTV_312,8,0.66
NSFTV_313,8,0.61
NSFTV_314,8,0.64
NSFTV_315,8,0.6
NSFTV_316,8,0.55
NSFTV_317,8,0.62
NSFTV_318,8,0.6
NSFTV_32,8,0.56
NSFTV_320,8,0.54
NSFTV_322,8,0.6
NSFTV_323,8,0.64
NSFTV_324,8,0.55
NSFTV_325,8,0.64
NSFTV_326,8,0.62
NSFTV_327,8,0.63
NSFTV_328,8,0.64
NSFTV_329,8,0.51
NSFTV_33,8,0.63
NSFTV_330,8,0.55
NSFTV_331,8,0.57
NSFTV_332,8,0.59
NSFTV_333,8,0.64
NSFTV_334,8,0.63
NSFTV_336,8,0.63
NSFTV_337,8,0.6
NSFTV_338,8,0.55
NSFTV_339,8,0.6
NSFTV_340,8,0.7
NSFTV_341,8,0.62
NSFTV_342,8,0.58
NSFTV_343,8,0.61
NSFTV_345,8,0.58
NSFTV_346,8,0.64
NSFTV_347,8,0.71
NSFTV_348,8,0.65
NSFTV_349,8,0.69
NSFTV_352,8,0.66
NSFTV_353,8,0.7
NSFTV_355,8,0.55
NSFTV_356,8,0.63
NSFTV_357,8,0.61
NSFTV_358,8,0.61
NSFTV_359,8,0.62
NSFTV_36,8,0.65
NSFTV_360,8,0.62
NSFTV_363,8,0.6
NSFTV_364,8,0.62
NSFTV_365,8,0.63
NSFTV_366,8,0.61
NSFTV_368,8,0.61
NSFTV_369,8,0.61
NSFTV_37,8,0.58
NSFTV_370,8,0.53
NSFTV_371,8,0.62
NSFTV_372,8,0.63
NSFTV_373,8,0.63
NSFTV_375,8,0.61
NSFTV_376,8,0.69
NSFTV_377,8,0.55
NSFTV_378,8,0.66
NSFTV_379,8,0.67
NSFTV_380,8,0.61
NSFTV_381,8,0.62
NSFTV_384,8,0.66
NSFTV_385,8,0.63
NSFTV_386,8,0.54
NSFTV_387,8,0.67
NSFTV_388,8,0.56
NSFTV_389,8,0.61
NSFTV_39,8,0.53
NSFTV_390,8,0.53
NSFTV_391,8,0.7
NSFTV_392,8,0.61
NSFTV_394,8,0.59
NSFTV_395,8,0.61
NSFTV_396,8,0.56
NSFTV_397,8,0.56
NSFTV_4,8,0.61
NSFTV_40,8,0.69
NSFTV_41,8,0.61
NSFTV_43,8,0.64
NSFTV_44,8,0.65
NSFTV_45,8,0.61
NSFTV_46,8,0.62
NSFTV_49,8,0.62
NSFTV_5,8,0.64
NSFTV_50,8,0.59
NSFTV_51,8,0.6
NSFTV_52,8,0.55
NSFTV_53,8,0.53
NSFTV_54,8,0.56
NSFTV_55,8,0.61
NSFTV_56,8,0.62
NSFTV_57,8,0.6
NSFTV_58,8,0.51
NSFTV_59,8,0.67
NSFTV_6,8,0.59
NSFTV_60,8,0.52
NSFTV_61,8,0.63
NSFTV_616,8,0.62
NSFTV_618,8,0.64
NSFTV_619,8,0.55
NSFTV_62,8,0.64
NSFTV_620,8,0.58
NSFTV_621,8,0.68
NSFTV_622,8,0.52
NSFTV_623,8,0.64
NSFTV_624,8,0.61
NSFTV_625,8,0.57
NSFTV_626,8,0.63
NSFTV_627,8,0.58
NSFTV_629,8,0.53
NSFTV_63,8,0.59
NSFTV_633,8,0.53
NSFTV_634,8,0.62
NSFTV_64,8,0.53
NSFTV_641,8,0.56
NSFTV_642,8,0.67
NSFTV_643,8,0.54
NSFTV_647,8,0.54
NSFTV_65,8,0.61
NSFTV_651,8,0.63
NSFTV_66,8,0.57
NSFTV_67,8,0.57
NSFTV_68,8,0.63
NSFTV_7,8,0.53
NSFTV_70,8,0.58
NSFTV_71,8,0.61
NSFTV_72,8,0.63
NSFTV_73,8,0.58
NSFTV_74,8,0.59
NSFTV_75,8,0.54
NSFTV_76,8,0.66
NSFTV_77,8,0.68
NSFTV_78,8,0.65
NSFTV_79,8,0.61
NSFTV_8,8,0.63
NSFTV_80,8,0.61
NSFTV_81,8,0.6
NSFTV_83,8,0.61
NSFTV_84,8,0.67
NSFTV_85,8,0.6
NSFTV_86,8,0.64
NSFTV_87,8,0.68
NSFTV_88,8,0.51
NSFTV_89,8,0.52
NSFTV_9,8,0.56
NSFTV_90,8,0.6
NSFTV_92,8,0.54
NSFTV_93,8,0.62
NSFTV_94,8,0.55
NSFTV_96,8,0.68
NSFTV_97,8,0.63
NSFTV_98,8,0.58
NSFTV_99,8,0.49
NSFTV_10,9,0.54
NSFTV_101,9,0.63
NSFTV_102,9,0.63
NSFTV_103,9,0.51
NSFTV_104,9,0.54
NSFTV_105,9,0.59
NSFTV_106,9,0.55
NSFTV_107,9,0.52
NSFTV_108,9,0.65
NSFTV_109,9,0.57
NSFTV_11,9,0.56
NSFTV_112,9,0.53
NSFTV_113,9,0.48
NSFTV_114,9,0.6
NSFTV_116,9,0.55
NSFTV_117,9,0.66
NSFTV_118,9,0.57
NSFTV_120,9,0.57
NSFTV_121,9,0.59
NSFTV_122,9,0.44
NSFTV_123,9,0.52
NSFTV_124,9,0.56
NSFTV_125,9,0.54
NSFTV_128,9,0.61
NSFTV_129,9,0.6
NSFTV_13,9,0.57
NSFTV_130,9,0.58
NSFTV_131,9,0.57
NSFTV_132,9,0.57
NSFTV_133,9,0.58
NSFTV_134,9,0.54
NSFTV_135,9,0.58
NSFTV_139,9,0.55
NSFTV_14,9,0.67
NSFTV_140,9,0.61
NSFTV_141,9,0.67
NSFTV_142,9,0.55
NSFTV_143,9,0.64
NSFTV_144,9,0.61
NSFTV_145,9,0.5
NSFTV_146,9,0.58
NSFTV_147,9,0.59
NSFTV_148,9,0.53
NSFTV_149,9,0.55
NSFTV_15,9,0.54
NSFTV_150,9,0.61
NSFTV_151,9,0.65
NSFTV_152,9,0.54
NSFTV_153,9,0.57
NSFTV_154,9,0.62
NSFTV_155,9,0.45
NSFTV_156,9,0.54
NSFTV_157,9,0.61
NSFTV_158,9,0.52
NSFTV_159,9,0.51
NSFTV_16,9,0.49
NSFTV_160,9,0.59
NSFTV_161,9,0.61
NSFTV_162,9,0.64
NSFTV_163,9,0.54
NSFTV_164,9,0.56
NSFTV_165,9,0.61
NSFTV_166,9,0.55
NSFTV_167,9,0.6
NSFTV_168,9,0.54
NSFTV_169,9,0.54
NSFTV_17,9,0.64
NSFTV_171,9,0.55
NSFTV_172,9,0.65
NSFTV_173,9,0.6
NSFTV_174,9,0.54
NSFTV_176,9,0.53
NSFTV_177,9,0.65
NSFTV_179,9,0.5
NSFTV_18,9,0.51
NSFTV_180,9,0.6
NSFTV_182,9,0.62
NSFTV_183,9,0.55
NSFTV_184,9,0.53
NSFTV_185,9,0.52
NSFTV_186,9,0.6
NSFTV_187,9,0.59
NSFTV_188,9,0.58
NSFTV_189,9,0.7
NSFTV_19,9,0.61
NSFTV_190,9,0.61
NSFTV_191,9,0.59
NSFTV_192,9,0.62
NSFTV_193,9,0.56
NSFTV_195,9,0.57
NSFTV_198,9,0.57
NSFTV_199,9,0.63
NSFTV_200,9,0.57
NSFTV_202,9,0.6
NSFTV_203,9,0.68
NSFTV_205,9,0.6
NSFTV_206,9,0.53
NSFTV_207,9,0.46
NSFTV_208,9,0.56
NSFTV_209,9,0.6
NSFTV_21,9,0.56
NSFTV_211,9,0.66
NSFTV_213,9,0.58
NSFTV_214,9,0.56
NSFTV_215,9,0.5
NSFTV_216,9,0.48
NSFTV_217,9,0.59
NSFTV_218,9,0.54
NSFTV_219,9,0.7
NSFTV_220,9,0.53
NSFTV_221,9,0.5
NSFTV_222,9,0.63
NSFTV_223,9,0.57
NSFTV_224,9,0.53
NSFTV_225,9,0.52
NSFTV_226,9,0.53
NSFTV_227,9,0.56
NSFTV_228,9,0.58
NSFTV_229,9,0.52
NSFTV_23,9,0.57
NSFTV_231,9,0.52
NSFTV_233,9,0.52
NSFTV_234,9,0.5
NSFTV_235,9,0.48
NSFTV_236,9,0.6
NSFTV_237,9,0.55
NSFTV_239,9,0.62
NSFTV_24,9,0.58
NSFTV_240,9,0.64
NSFTV_241,9,0.58
NSFTV_242,9,0.58
NSFTV_243,9,0.58
NSFTV_244,9,0.46
NSFTV_245,9,0.56
NSFTV_246,9,0.53
NSFTV_247,9,0.57
NSFTV_248,9,0.7
NSFTV_25,9,0.57
NSFTV_250,9,0.61
NSFTV_251,9,0.55
NSFTV_252,9,0.53
NSFTV_253,9,0.56
NSFTV_254,9,0.66
NSFTV_255,9,0.62
NSFTV_256,9,0.55
NSFTV_257,9,0.63
NSFTV_259,9,0.55
